STATION,route_id,hour,current_crowd,last_month_crowd,last_year_crowd
215 ST,1,6,59.0,54.0,112.0
215 ST,1,7,93.0,80.0,185.0
215 ST,1,8,147.0,118.0,306.0
215 ST,1,9,218.0,164.0,604.0
215 ST,1,10,212.0,166.0,747.0
215 ST,1,11,118.0,93.0,470.0
215 ST,1,12,102.0,80.0,425.0
215 ST,1,13,132.0,105.0,421.0
215 ST,1,14,200.0,166.0,541.0
215 ST,1,15,208.0,173.0,546.0
215 ST,1,16,241.0,199.0,570.0
215 ST,1,17,241.0,194.0,650.0
215 ST,1,18,270.0,209.0,811.0
215 ST,1,19,362.0,277.0,1148.0
215 ST,1,20,284.0,217.0,914.0
215 ST,1,21,230.0,184.0,801.0
215 ST,1,22,163.0,129.0,598.0
215 ST,1,23,146.0,112.0,576.0
215 ST,1,0,103.0,80.0,378.0
219 ST,2,1,97.0,82.0,289.0
219 ST,2,2,85.0,77.0,235.0
219 ST,2,3,52.0,45.0,154.0
219 ST,2,4,29.0,26.0,98.0
219 ST,2,5,50.0,43.0,112.0
219 ST,2,6,71.0,64.0,149.0
219 ST,2,7,80.0,68.0,166.0
219 ST,2,8,157.0,127.0,316.0
219 ST,2,9,278.0,223.0,598.0
219 ST,2,10,418.0,336.0,1079.0
219 ST,2,11,319.0,254.0,932.0
219 ST,2,12,237.0,186.0,698.0
219 ST,2,13,240.0,193.0,661.0
219 ST,2,14,203.0,158.0,493.0
219 ST,2,15,220.0,180.0,561.0
219 ST,2,16,241.0,197.0,593.0
219 ST,2,17,237.0,200.0,591.0
219 ST,2,18,310.0,254.0,780.0
219 ST,2,19,338.0,272.0,906.0
219 ST,2,20,384.0,311.0,1027.0
219 ST,2,21,324.0,263.0,887.0
219 ST,2,22,205.0,164.0,641.0
219 ST,2,23,165.0,131.0,536.0
219 ST,2,0,146.0,114.0,442.0
219 ST,5,1,0.0,0.0,0.0
219 ST,5,2,0.0,0.0,0.0
219 ST,5,3,0.0,0.0,0.0
219 ST,5,4,0.0,0.0,0.0
219 ST,5,5,0.0,0.0,0.0
219 ST,5,6,0.0,0.0,0.0
219 ST,5,7,54.0,43.0,104.0
219 ST,5,8,66.0,53.0,129.0
219 ST,5,9,105.0,86.0,200.0
219 ST,5,10,0.0,0.0,0.0
219 ST,5,11,0.0,0.0,0.0
219 ST,5,12,0.0,0.0,0.0
219 ST,5,13,0.0,0.0,0.0
219 ST,5,14,0.0,0.0,0.0
219 ST,5,15,0.0,0.0,0.0
219 ST,5,16,0.0,0.0,0.0
219 ST,5,17,0.0,0.0,0.0
219 ST,5,18,556.0,454.0,1398.0
219 ST,5,19,551.0,447.0,1528.0
219 ST,5,20,650.0,535.0,1744.0
219 ST,5,21,0.0,0.0,0.0
219 ST,5,22,0.0,0.0,0.0
219 ST,5,23,0.0,0.0,0.0
219 ST,5,0,0.0,0.0,0.0
225 ST,2,1,96.0,81.0,286.0
225 ST,2,2,85.0,76.0,234.0
225 ST,2,3,48.0,41.0,140.0
225 ST,2,4,31.0,28.0,106.0
225 ST,2,5,40.0,35.0,98.0
225 ST,2,6,66.0,58.0,138.0
225 ST,2,7,69.0,60.0,139.0
225 ST,2,8,144.0,118.0,296.0
225 ST,2,9,254.0,204.0,549.0
225 ST,2,10,435.0,349.0,1129.0
225 ST,2,11,313.0,249.0,918.0
225 ST,2,12,231.0,181.0,685.0
225 ST,2,13,224.0,180.0,627.0
225 ST,2,14,208.0,164.0,513.0
225 ST,2,15,214.0,176.0,550.0
225 ST,2,16,220.0,181.0,544.0
225 ST,2,17,242.0,204.0,608.0
225 ST,2,18,290.0,238.0,731.0
225 ST,2,19,328.0,265.0,884.0
225 ST,2,20,378.0,306.0,1014.0
225 ST,2,21,331.0,269.0,902.0
225 ST,2,22,219.0,174.0,680.0
225 ST,2,23,164.0,130.0,532.0
225 ST,2,0,145.0,114.0,439.0
225 ST,5,1,0.0,0.0,0.0
225 ST,5,2,0.0,0.0,0.0
225 ST,5,3,0.0,0.0,0.0
225 ST,5,4,0.0,0.0,0.0
225 ST,5,5,0.0,0.0,0.0
225 ST,5,6,0.0,0.0,0.0
225 ST,5,7,34.0,27.0,66.0
225 ST,5,8,56.0,46.0,109.0
225 ST,5,9,85.0,71.0,163.0
225 ST,5,10,0.0,0.0,0.0
225 ST,5,11,0.0,0.0,0.0
225 ST,5,12,0.0,0.0,0.0
225 ST,5,13,0.0,0.0,0.0
225 ST,5,14,0.0,0.0,0.0
225 ST,5,15,0.0,0.0,0.0
225 ST,5,16,0.0,0.0,0.0
225 ST,5,17,0.0,0.0,0.0
225 ST,5,18,555.0,453.0,1396.0
225 ST,5,19,546.0,443.0,1521.0
225 ST,5,20,646.0,532.0,1738.0
225 ST,5,21,0.0,0.0,0.0
225 ST,5,22,0.0,0.0,0.0
225 ST,5,23,0.0,0.0,0.0
225 ST,5,0,0.0,0.0,0.0
23 ST,1,1,104.0,81.0,295.0
23 ST,1,2,44.0,35.0,124.0
23 ST,1,3,21.0,15.0,76.0
23 ST,1,4,42.0,40.0,87.0
23 ST,1,5,108.0,99.0,163.0
23 ST,1,6,110.0,95.0,179.0
23 ST,1,7,134.0,117.0,285.0
23 ST,1,8,284.0,250.0,718.0
23 ST,1,9,473.0,374.0,1194.0
23 ST,1,10,326.0,257.0,970.0
23 ST,1,11,270.0,211.0,840.0
23 ST,1,12,294.0,232.0,857.0
23 ST,1,13,337.0,273.0,886.0
23 ST,1,14,431.0,360.0,941.0
23 ST,1,15,445.0,372.0,986.0
23 ST,1,16,517.0,432.0,1167.0
23 ST,1,17,495.0,407.0,1232.0
23 ST,1,18,491.0,384.0,1377.0
23 ST,1,19,519.0,406.0,1464.0
23 ST,1,20,427.0,336.0,1182.0
23 ST,1,21,292.0,214.0,836.0
23 ST,1,22,179.0,127.0,570.0
23 ST,1,23,141.0,100.0,426.0
23 ST,1,0,118.0,88.0,348.0
23 ST,6,1,114.0,90.0,330.0
23 ST,6,2,39.0,31.0,136.0
23 ST,6,3,13.0,10.0,54.0
23 ST,6,4,24.0,19.0,73.0
23 ST,6,5,83.0,74.0,178.0
23 ST,6,6,96.0,83.0,205.0
23 ST,6,7,115.0,99.0,286.0
23 ST,6,8,188.0,163.0,509.0
23 ST,6,9,312.0,263.0,820.0
23 ST,6,10,229.0,191.0,688.0
23 ST,6,11,167.0,138.0,561.0
23 ST,6,12,154.0,123.0,511.0
23 ST,6,13,240.0,187.0,592.0
23 ST,6,14,360.0,294.0,764.0
23 ST,6,15,371.0,308.0,812.0
23 ST,6,16,439.0,366.0,933.0
23 ST,6,17,452.0,368.0,1115.0
23 ST,6,18,449.0,352.0,1156.0
23 ST,6,19,568.0,438.0,1338.0
23 ST,6,20,440.0,346.0,1087.0
23 ST,6,21,303.0,231.0,883.0
23 ST,6,22,185.0,132.0,671.0
23 ST,6,23,158.0,113.0,510.0
23 ST,6,0,117.0,84.0,411.0
23 ST,C,1,0.0,0.0,0.0
23 ST,C,2,0.0,0.0,0.0
23 ST,C,3,0.0,0.0,0.0
23 ST,C,4,0.0,0.0,0.0
23 ST,C,5,0.0,0.0,0.0
23 ST,C,6,0.0,0.0,0.0
23 ST,C,7,238.0,202.0,542.0
23 ST,C,8,385.0,316.0,859.0
23 ST,C,9,769.0,607.0,1934.0
23 ST,C,10,601.0,473.0,1750.0
23 ST,C,11,421.0,330.0,1260.0
23 ST,C,12,390.0,310.0,1131.0
23 ST,C,13,383.0,310.0,1003.0
23 ST,C,14,433.0,353.0,1017.0
23 ST,C,15,456.0,376.0,1054.0
23 ST,C,16,539.0,443.0,1235.0
23 ST,C,17,676.0,544.0,1602.0
23 ST,C,18,597.0,473.0,1528.0
23 ST,C,19,781.0,613.0,1987.0
23 ST,C,20,596.0,473.0,1515.0
23 ST,C,21,373.0,300.0,1161.0
23 ST,C,22,243.0,193.0,815.0
23 ST,C,23,205.0,169.0,695.0
23 ST,C,0,165.0,135.0,536.0
23 ST,E,1,99.0,103.0,313.0
23 ST,E,2,57.0,57.0,183.0
23 ST,E,3,31.0,31.0,113.0
23 ST,E,4,35.0,48.0,121.0
23 ST,E,5,107.0,102.0,244.0
23 ST,E,6,160.0,142.0,332.0
23 ST,E,7,196.0,170.0,398.0
23 ST,E,8,313.0,271.0,642.0
23 ST,E,9,326.0,259.0,776.0
23 ST,E,10,271.0,213.0,710.0
23 ST,E,11,237.0,185.0,627.0
23 ST,E,12,198.0,164.0,512.0
23 ST,E,13,188.0,160.0,501.0
23 ST,E,14,237.0,202.0,585.0
23 ST,E,15,262.0,224.0,643.0
23 ST,E,16,300.0,253.0,761.0
23 ST,E,17,326.0,262.0,937.0
23 ST,E,18,315.0,248.0,962.0
23 ST,E,19,387.0,302.0,1221.0
23 ST,E,20,320.0,253.0,1015.0
23 ST,E,21,197.0,163.0,688.0
23 ST,E,22,148.0,126.0,524.0
23 ST,E,23,135.0,118.0,452.0
23 ST,E,0,119.0,109.0,372.0
23 ST,F,1,131.0,101.0,281.0
23 ST,F,2,71.0,54.0,159.0
23 ST,F,3,43.0,31.0,111.0
23 ST,F,4,67.0,56.0,148.0
23 ST,F,5,146.0,123.0,292.0
23 ST,F,6,162.0,135.0,326.0
23 ST,F,7,233.0,199.0,450.0
23 ST,F,8,403.0,352.0,826.0
23 ST,F,9,566.0,466.0,1352.0
23 ST,F,10,528.0,424.0,1389.0
23 ST,F,11,464.0,370.0,1219.0
23 ST,F,12,398.0,326.0,1027.0
23 ST,F,13,378.0,315.0,945.0
23 ST,F,14,410.0,348.0,880.0
23 ST,F,15,422.0,359.0,904.0
23 ST,F,16,507.0,433.0,1098.0
23 ST,F,17,568.0,473.0,1329.0
23 ST,F,18,506.0,415.0,1258.0
23 ST,F,19,647.0,531.0,1584.0
23 ST,F,20,497.0,409.0,1241.0
23 ST,F,21,313.0,249.0,918.0
23 ST,F,22,224.0,173.0,699.0
23 ST,F,23,199.0,151.0,573.0
23 ST,F,0,158.0,122.0,374.0
23 ST,M,1,0.0,0.0,196.0
23 ST,M,2,0.0,0.0,99.0
23 ST,M,3,0.0,0.0,0.0
23 ST,M,4,0.0,0.0,0.0
23 ST,M,5,0.0,0.0,0.0
23 ST,M,6,0.0,0.0,0.0
23 ST,M,7,140.0,120.0,286.0
23 ST,M,8,369.0,325.0,756.0
23 ST,M,9,743.0,629.0,1646.0
23 ST,M,10,503.0,418.0,1379.0
23 ST,M,11,410.0,340.0,1169.0
23 ST,M,12,388.0,323.0,1084.0
23 ST,M,13,358.0,304.0,1032.0
23 ST,M,14,356.0,313.0,840.0
23 ST,M,15,352.0,311.0,813.0
23 ST,M,16,429.0,375.0,1011.0
23 ST,M,17,472.0,403.0,1212.0
23 ST,M,18,423.0,352.0,1174.0
23 ST,M,19,531.0,438.0,1501.0
23 ST,M,20,425.0,355.0,1201.0
23 ST,M,21,319.0,259.0,933.0
23 ST,M,22,208.0,165.0,650.0
23 ST,M,23,0.0,0.0,470.0
23 ST,M,0,0.0,0.0,267.0
23 ST,R,1,147.0,118.0,369.0
23 ST,R,2,0.0,0.0,0.0
23 ST,R,3,0.0,0.0,0.0
23 ST,R,4,0.0,0.0,0.0
23 ST,R,5,0.0,0.0,0.0
23 ST,R,6,0.0,0.0,0.0
23 ST,R,7,230.0,200.0,442.0
23 ST,R,8,449.0,394.0,853.0
23 ST,R,9,778.0,645.0,1806.0
23 ST,R,10,701.0,569.0,1795.0
23 ST,R,11,682.0,548.0,1735.0
23 ST,R,12,603.0,503.0,1542.0
23 ST,R,13,504.0,422.0,1237.0
23 ST,R,14,530.0,453.0,1203.0
23 ST,R,15,522.0,446.0,1167.0
23 ST,R,16,639.0,550.0,1448.0
23 ST,R,17,681.0,576.0,1665.0
23 ST,R,18,674.0,562.0,1767.0
23 ST,R,19,820.0,687.0,2137.0
23 ST,R,20,713.0,600.0,1852.0
23 ST,R,21,466.0,376.0,1365.0
23 ST,R,22,306.0,238.0,953.0
23 ST,R,23,256.0,202.0,719.0
23 ST,R,0,219.0,174.0,575.0
23 ST,W,1,0.0,0.0,0.0
23 ST,W,2,0.0,0.0,0.0
23 ST,W,3,0.0,0.0,0.0
23 ST,W,4,0.0,0.0,0.0
23 ST,W,5,0.0,0.0,0.0
23 ST,W,6,0.0,0.0,0.0
23 ST,W,7,0.0,0.0,0.0
23 ST,W,8,228.0,196.0,504.0
23 ST,W,9,351.0,279.0,973.0
23 ST,W,10,322.0,249.0,970.0
23 ST,W,11,210.0,164.0,657.0
23 ST,W,12,202.0,160.0,604.0
23 ST,W,13,205.0,169.0,539.0
23 ST,W,14,262.0,220.0,654.0
23 ST,W,15,278.0,235.0,682.0
23 ST,W,16,349.0,295.0,886.0
23 ST,W,17,420.0,344.0,1183.0
23 ST,W,18,456.0,365.0,1410.0
23 ST,W,19,540.0,432.0,1648.0
23 ST,W,20,414.0,330.0,1286.0
23 ST,W,21,286.0,217.0,973.0
23 ST,W,22,199.0,145.0,663.0
23 ST,W,23,150.0,107.0,494.0
23 ST,W,0,0.0,0.0,0.0
231 ST,1,1,87.0,71.0,296.0
231 ST,1,2,70.0,62.0,220.0
231 ST,1,3,16.0,15.0,97.0
231 ST,1,4,22.0,20.0,78.0
231 ST,1,5,51.0,45.0,111.0
231 ST,1,6,52.0,48.0,100.0
231 ST,1,7,81.0,70.0,164.0
231 ST,1,8,126.0,102.0,277.0
231 ST,1,9,197.0,147.0,512.0
231 ST,1,10,183.0,145.0,716.0
231 ST,1,11,78.0,62.0,421.0
231 ST,1,12,93.0,73.0,381.0
231 ST,1,13,123.0,99.0,420.0
231 ST,1,14,181.0,151.0,496.0
231 ST,1,15,199.0,167.0,519.0
231 ST,1,16,221.0,184.0,535.0
231 ST,1,17,239.0,193.0,649.0
231 ST,1,18,248.0,193.0,757.0
231 ST,1,19,347.0,266.0,1105.0
231 ST,1,20,285.0,218.0,936.0
231 ST,1,21,227.0,182.0,775.0
231 ST,1,22,173.0,137.0,649.0
231 ST,1,23,146.0,112.0,539.0
231 ST,1,0,109.0,84.0,408.0
233 ST,2,1,105.0,88.0,314.0
233 ST,2,2,80.0,73.0,223.0
233 ST,2,3,57.0,49.0,162.0
233 ST,2,4,30.0,27.0,104.0
233 ST,2,5,38.0,33.0,94.0
233 ST,2,6,61.0,55.0,129.0
233 ST,2,7,61.0,54.0,123.0
233 ST,2,8,129.0,106.0,267.0
233 ST,2,9,210.0,171.0,443.0
233 ST,2,10,444.0,354.0,1151.0
233 ST,2,11,292.0,232.0,861.0
233 ST,2,12,234.0,182.0,704.0
233 ST,2,13,200.0,161.0,572.0
233 ST,2,14,208.0,162.0,522.0
233 ST,2,15,196.0,161.0,510.0
233 ST,2,16,216.0,177.0,549.0
233 ST,2,17,222.0,187.0,563.0
233 ST,2,18,300.0,247.0,761.0
233 ST,2,19,321.0,259.0,871.0
233 ST,2,20,373.0,302.0,1005.0
233 ST,2,21,326.0,265.0,893.0
233 ST,2,22,215.0,171.0,672.0
233 ST,2,23,162.0,129.0,527.0
233 ST,2,0,134.0,105.0,405.0
233 ST,5,1,0.0,0.0,0.0
233 ST,5,2,0.0,0.0,0.0
233 ST,5,3,0.0,0.0,0.0
233 ST,5,4,0.0,0.0,0.0
233 ST,5,5,0.0,0.0,0.0
233 ST,5,6,0.0,0.0,0.0
233 ST,5,7,23.0,18.0,45.0
233 ST,5,8,42.0,35.0,81.0
233 ST,5,9,57.0,46.0,109.0
233 ST,5,10,0.0,0.0,0.0
233 ST,5,11,0.0,0.0,0.0
233 ST,5,12,0.0,0.0,0.0
233 ST,5,13,0.0,0.0,0.0
233 ST,5,14,0.0,0.0,0.0
233 ST,5,15,0.0,0.0,0.0
233 ST,5,16,0.0,0.0,0.0
233 ST,5,17,0.0,0.0,0.0
233 ST,5,18,480.0,396.0,1243.0
233 ST,5,19,552.0,448.0,1517.0
233 ST,5,20,644.0,531.0,1735.0
233 ST,5,21,0.0,0.0,0.0
233 ST,5,22,0.0,0.0,0.0
233 ST,5,23,0.0,0.0,0.0
233 ST,5,0,0.0,0.0,0.0
238 ST,1,1,91.0,75.0,321.0
238 ST,1,2,70.0,62.0,220.0
238 ST,1,3,15.0,14.0,96.0
238 ST,1,4,16.0,16.0,69.0
238 ST,1,5,42.0,38.0,95.0
238 ST,1,6,39.0,37.0,81.0
238 ST,1,7,60.0,52.0,125.0
238 ST,1,8,100.0,81.0,217.0
238 ST,1,9,156.0,116.0,450.0
238 ST,1,10,166.0,130.0,652.0
238 ST,1,11,70.0,57.0,385.0
238 ST,1,12,77.0,61.0,357.0
238 ST,1,13,114.0,91.0,402.0
238 ST,1,14,171.0,142.0,477.0
238 ST,1,15,187.0,157.0,498.0
238 ST,1,16,207.0,172.0,511.0
238 ST,1,17,215.0,173.0,597.0
238 ST,1,18,243.0,188.0,756.0
238 ST,1,19,333.0,254.0,1079.0
238 ST,1,20,269.0,205.0,875.0
238 ST,1,21,230.0,184.0,815.0
238 ST,1,22,170.0,134.0,626.0
238 ST,1,23,138.0,106.0,555.0
238 ST,1,0,111.0,85.0,382.0
25 AV,D,1,80.0,62.0,218.0
25 AV,D,2,71.0,55.0,175.0
25 AV,D,3,35.0,25.0,94.0
25 AV,D,4,19.0,12.0,61.0
25 AV,D,5,30.0,26.0,71.0
25 AV,D,6,71.0,62.0,141.0
25 AV,D,7,77.0,66.0,154.0
25 AV,D,8,154.0,126.0,299.0
25 AV,D,9,187.0,161.0,383.0
25 AV,D,10,236.0,199.0,549.0
25 AV,D,11,182.0,150.0,479.0
25 AV,D,12,246.0,197.0,581.0
25 AV,D,13,241.0,198.0,561.0
25 AV,D,14,232.0,193.0,546.0
25 AV,D,15,238.0,199.0,533.0
25 AV,D,16,230.0,196.0,531.0
25 AV,D,17,309.0,247.0,716.0
25 AV,D,18,291.0,228.0,750.0
25 AV,D,19,232.0,172.0,651.0
25 AV,D,20,257.0,192.0,727.0
25 AV,D,21,211.0,163.0,569.0
25 AV,D,22,161.0,125.0,532.0
25 AV,D,23,142.0,109.0,414.0
25 AV,D,0,117.0,89.0,331.0
25 ST,R,1,91.0,77.0,236.0
25 ST,R,2,10.0,8.0,28.0
25 ST,R,3,6.0,4.0,14.0
25 ST,R,4,21.0,18.0,34.0
25 ST,R,5,51.0,43.0,91.0
25 ST,R,6,61.0,52.0,108.0
25 ST,R,7,149.0,128.0,261.0
25 ST,R,8,393.0,342.0,733.0
25 ST,R,9,529.0,450.0,1108.0
25 ST,R,10,609.0,510.0,1400.0
25 ST,R,11,556.0,459.0,1355.0
25 ST,R,12,481.0,401.0,1148.0
25 ST,R,13,404.0,346.0,954.0
25 ST,R,14,408.0,353.0,927.0
25 ST,R,15,381.0,332.0,813.0
25 ST,R,16,425.0,373.0,901.0
25 ST,R,17,471.0,413.0,1108.0
25 ST,R,18,505.0,435.0,1272.0
25 ST,R,19,588.0,502.0,1549.0
25 ST,R,20,495.0,427.0,1362.0
25 ST,R,21,389.0,327.0,1054.0
25 ST,R,22,232.0,190.0,743.0
25 ST,R,23,232.0,189.0,618.0
25 ST,R,0,167.0,139.0,402.0
28 ST,1,1,110.0,85.0,311.0
28 ST,1,2,45.0,35.0,127.0
28 ST,1,3,20.0,15.0,77.0
28 ST,1,4,43.0,40.0,90.0
28 ST,1,5,108.0,99.0,165.0
28 ST,1,6,110.0,95.0,180.0
28 ST,1,7,151.0,133.0,321.0
28 ST,1,8,303.0,265.0,758.0
28 ST,1,9,496.0,393.0,1235.0
28 ST,1,10,335.0,265.0,1000.0
28 ST,1,11,294.0,230.0,867.0
28 ST,1,12,304.0,240.0,882.0
28 ST,1,13,357.0,288.0,930.0
28 ST,1,14,455.0,378.0,976.0
28 ST,1,15,471.0,392.0,1015.0
28 ST,1,16,551.0,461.0,1203.0
28 ST,1,17,514.0,417.0,1286.0
28 ST,1,18,519.0,403.0,1460.0
28 ST,1,19,547.0,425.0,1545.0
28 ST,1,20,452.0,353.0,1246.0
28 ST,1,21,311.0,227.0,882.0
28 ST,1,22,196.0,137.0,605.0
28 ST,1,23,149.0,104.0,454.0
28 ST,1,0,128.0,94.0,373.0
28 ST,6,1,115.0,93.0,328.0
28 ST,6,2,41.0,32.0,143.0
28 ST,6,3,13.0,10.0,57.0
28 ST,6,4,27.0,21.0,78.0
28 ST,6,5,86.0,76.0,185.0
28 ST,6,6,97.0,83.0,208.0
28 ST,6,7,124.0,105.0,301.0
28 ST,6,8,209.0,179.0,543.0
28 ST,6,9,335.0,279.0,858.0
28 ST,6,10,255.0,208.0,756.0
28 ST,6,11,167.0,132.0,559.0
28 ST,6,12,176.0,136.0,541.0
28 ST,6,13,271.0,207.0,619.0
28 ST,6,14,376.0,304.0,792.0
28 ST,6,15,389.0,316.0,841.0
28 ST,6,16,468.0,383.0,967.0
28 ST,6,17,460.0,372.0,1143.0
28 ST,6,18,470.0,367.0,1186.0
28 ST,6,19,583.0,449.0,1379.0
28 ST,6,20,457.0,357.0,1123.0
28 ST,6,21,322.0,246.0,903.0
28 ST,6,22,203.0,148.0,697.0
28 ST,6,23,165.0,120.0,538.0
28 ST,6,0,123.0,90.0,419.0
28 ST,R,1,154.0,123.0,391.0
28 ST,R,2,0.0,0.0,0.0
28 ST,R,3,0.0,0.0,0.0
28 ST,R,4,0.0,0.0,0.0
28 ST,R,5,0.0,0.0,0.0
28 ST,R,6,0.0,0.0,0.0
28 ST,R,7,230.0,200.0,443.0
28 ST,R,8,447.0,392.0,849.0
28 ST,R,9,777.0,644.0,1804.0
28 ST,R,10,700.0,569.0,1792.0
28 ST,R,11,681.0,548.0,1734.0
28 ST,R,12,602.0,502.0,1538.0
28 ST,R,13,501.0,420.0,1229.0
28 ST,R,14,527.0,451.0,1197.0
28 ST,R,15,520.0,444.0,1163.0
28 ST,R,16,634.0,547.0,1435.0
28 ST,R,17,677.0,575.0,1651.0
28 ST,R,18,669.0,560.0,1752.0
28 ST,R,19,808.0,681.0,2099.0
28 ST,R,20,727.0,611.0,1877.0
28 ST,R,21,463.0,375.0,1357.0
28 ST,R,22,309.0,242.0,951.0
28 ST,R,23,254.0,200.0,712.0
28 ST,R,0,219.0,175.0,574.0
28 ST,W,1,0.0,0.0,0.0
28 ST,W,2,0.0,0.0,0.0
28 ST,W,3,0.0,0.0,0.0
28 ST,W,4,0.0,0.0,0.0
28 ST,W,5,0.0,0.0,0.0
28 ST,W,6,0.0,0.0,0.0
28 ST,W,7,0.0,0.0,0.0
28 ST,W,8,253.0,212.0,583.0
28 ST,W,9,362.0,287.0,1014.0
28 ST,W,10,310.0,239.0,940.0
28 ST,W,11,210.0,164.0,658.0
28 ST,W,12,202.0,161.0,604.0
28 ST,W,13,205.0,169.0,538.0
28 ST,W,14,263.0,221.0,658.0
28 ST,W,15,279.0,236.0,686.0
28 ST,W,16,351.0,297.0,894.0
28 ST,W,17,427.0,350.0,1208.0
28 ST,W,18,464.0,372.0,1432.0
28 ST,W,19,548.0,439.0,1673.0
28 ST,W,20,415.0,332.0,1292.0
28 ST,W,21,287.0,218.0,981.0
28 ST,W,22,200.0,146.0,673.0
28 ST,W,23,153.0,109.0,506.0
28 ST,W,0,0.0,0.0,0.0
3 AV,L,1,33.0,26.0,169.0
3 AV,L,2,15.0,13.0,77.0
3 AV,L,3,6.0,5.0,41.0
3 AV,L,4,8.0,8.0,55.0
3 AV,L,5,41.0,37.0,129.0
3 AV,L,6,52.0,44.0,143.0
3 AV,L,7,79.0,68.0,185.0
3 AV,L,8,167.0,142.0,433.0
3 AV,L,9,232.0,183.0,728.0
3 AV,L,10,163.0,128.0,547.0
3 AV,L,11,115.0,90.0,396.0
3 AV,L,12,118.0,99.0,391.0
3 AV,L,13,102.0,87.0,288.0
3 AV,L,14,146.0,127.0,356.0
3 AV,L,15,152.0,132.0,365.0
3 AV,L,16,177.0,154.0,414.0
3 AV,L,17,182.0,157.0,429.0
3 AV,L,18,183.0,154.0,493.0
3 AV,L,19,175.0,150.0,456.0
3 AV,L,20,122.0,104.0,329.0
3 AV,L,21,85.0,73.0,317.0
3 AV,L,22,65.0,53.0,334.0
3 AV,L,23,50.0,40.0,449.0
3 AV,L,0,42.0,35.0,276.0
3 AV 138 ST,6,1,133.0,112.0,370.0
3 AV 138 ST,6,2,64.0,55.0,225.0
3 AV 138 ST,6,3,23.0,20.0,98.0
3 AV 138 ST,6,4,35.0,33.0,94.0
3 AV 138 ST,6,5,106.0,98.0,229.0
3 AV 138 ST,6,6,93.0,80.0,187.0
3 AV 138 ST,6,7,177.0,151.0,331.0
3 AV 138 ST,6,8,245.0,207.0,479.0
3 AV 138 ST,6,9,256.0,225.0,669.0
3 AV 138 ST,6,10,110.0,107.0,501.0
3 AV 138 ST,6,11,66.0,61.0,285.0
3 AV 138 ST,6,12,114.0,93.0,374.0
3 AV 138 ST,6,13,176.0,141.0,449.0
3 AV 138 ST,6,14,246.0,208.0,475.0
3 AV 138 ST,6,15,239.0,205.0,447.0
3 AV 138 ST,6,16,280.0,236.0,512.0
3 AV 138 ST,6,17,263.0,226.0,552.0
3 AV 138 ST,6,18,309.0,253.0,761.0
3 AV 138 ST,6,19,388.0,318.0,951.0
3 AV 138 ST,6,20,329.0,275.0,743.0
3 AV 138 ST,6,21,247.0,205.0,785.0
3 AV 138 ST,6,22,223.0,176.0,680.0
3 AV 138 ST,6,23,187.0,148.0,630.0
3 AV 138 ST,6,0,148.0,118.0,464.0
3 AV-149 ST,2,1,108.0,94.0,305.0
3 AV-149 ST,2,2,90.0,77.0,254.0
3 AV-149 ST,2,3,42.0,38.0,147.0
3 AV-149 ST,2,4,47.0,42.0,134.0
3 AV-149 ST,2,5,96.0,86.0,213.0
3 AV-149 ST,2,6,123.0,107.0,255.0
3 AV-149 ST,2,7,200.0,166.0,415.0
3 AV-149 ST,2,8,390.0,321.0,767.0
3 AV-149 ST,2,9,756.0,610.0,1557.0
3 AV-149 ST,2,10,584.0,475.0,1431.0
3 AV-149 ST,2,11,375.0,295.0,1032.0
3 AV-149 ST,2,12,340.0,271.0,906.0
3 AV-149 ST,2,13,347.0,279.0,818.0
3 AV-149 ST,2,14,356.0,288.0,809.0
3 AV-149 ST,2,15,352.0,291.0,796.0
3 AV-149 ST,2,16,406.0,337.0,911.0
3 AV-149 ST,2,17,423.0,355.0,988.0
3 AV-149 ST,2,18,406.0,328.0,987.0
3 AV-149 ST,2,19,548.0,442.0,1387.0
3 AV-149 ST,2,20,437.0,352.0,1087.0
3 AV-149 ST,2,21,336.0,272.0,917.0
3 AV-149 ST,2,22,229.0,185.0,675.0
3 AV-149 ST,2,23,186.0,146.0,595.0
3 AV-149 ST,2,0,141.0,111.0,416.0
3 AV-149 ST,5,1,0.0,0.0,0.0
3 AV-149 ST,5,2,0.0,0.0,0.0
3 AV-149 ST,5,3,0.0,0.0,0.0
3 AV-149 ST,5,4,0.0,0.0,0.0
3 AV-149 ST,5,5,0.0,0.0,0.0
3 AV-149 ST,5,6,86.0,70.0,147.0
3 AV-149 ST,5,7,162.0,134.0,291.0
3 AV-149 ST,5,8,230.0,194.0,433.0
3 AV-149 ST,5,9,433.0,359.0,918.0
3 AV-149 ST,5,10,348.0,285.0,840.0
3 AV-149 ST,5,11,264.0,213.0,690.0
3 AV-149 ST,5,12,248.0,199.0,639.0
3 AV-149 ST,5,13,255.0,211.0,625.0
3 AV-149 ST,5,14,296.0,248.0,650.0
3 AV-149 ST,5,15,281.0,241.0,619.0
3 AV-149 ST,5,16,301.0,257.0,655.0
3 AV-149 ST,5,17,295.0,250.0,639.0
3 AV-149 ST,5,18,397.0,324.0,708.0
3 AV-149 ST,5,19,516.0,420.0,1210.0
3 AV-149 ST,5,20,440.0,361.0,798.0
3 AV-149 ST,5,21,272.0,219.0,608.0
3 AV-149 ST,5,22,196.0,156.0,587.0
3 AV-149 ST,5,23,125.0,100.0,399.0
